id,tweet,translated,label
1.33083E+18,Enerji ve Tabii Kaynaklar Bakanı @fatih_donmez:   “İnşallah TOGG banttan inmeden şarj altyapısına dair çalışmalarımızı büyük oranda tamamlamış olacağız.”   https://t.co/VZICmp34K1,Minister of Energy and Natural Resources @fatih_donmez: &quot;I hope we will have completed our work on charging infrastructure to a large extent without getting off the TOGG band.&quot; https://t.co/VZICmp34K1,1
1.33083E+18,Enerji ve Tabii Kaynaklar Bakanı @fatih_donmez:   “İnşallah TOGG banttan inmeden şarj altyapısına dair çalışmalarımızı büyük oranda tamamlamış olacağız.”   https://t.co/sdwmeJHkpl,Minister of Energy and Natural Resources @fatih_donmez: &quot;I hope we will have completed our work on charging infrastructure to a large extent without getting off the TOGG band.&quot; https://t.co/sdwmeJHkpl,1
1.33081E+18,"🚗 🚙 Yerli otomobille ilgili önemli gelişme!  📌 Enerji ve Tabii Kaynaklar Bakanı Fatih Dönmez ""İnşallah TOGG banttan inmeden şarj altyapısına dair çalışmalarımızı büyük oranda tamamlamış olacağız."" dedi.  https://t.co/Y74BMvIBOV  https://t.co/5156dhw2wc","🚗 🚙 Important development about the domestic car! 📌 Energy and Natural Resources Minister Fatih Dönmez &quot;Hopefully, we will have completed our work on charging infrastructure to a large extent without getting off the TOGG band.&quot; said. https://t.co/Y74BMvIBOV https://t.co/5156dhw2wc",1
1.33054E+18,"Her şeyi yaptı adam Yerli uçak Yerli tank Yerli helikopter Yerli elektrikli otomobil TOGG  Ama, hani göster, göstermezsen an...a.. q .. desen gösteremez","He did everything man Domestic aircraft Domestic tank Local helicopter Domestic electric car TOGG But, show it, if you don&#39;t show it ... a .. q ..",0
1.32929E+18,KKTC'de Yakın Doğu Üniversitesi ülkenin ilk yerli otomobilini üretmiş. Baya bir prototip üretmişler ve şu an bunlar İstanbul'da fuarda sergileniyor. Bir yıl içinde seri üretime geçilmesi planlanıyormuş. KKTC yapımı otomobilleri TOGG'dan daha önce yollarda göreceğiz gibi.,"In the TRNC, the Near East University produced the country&#39;s first domestic car. They produced a lot of prototypes and they are now exhibited in Istanbul. Mass production was planned within a year. As we will see TRNC-made cars on the roads before TOGG.",0
1.32902E+18,@anadoluajansi Dedeleri devrim arabasını küçümseyerek engelleyenler şimdede togg engellemeye çalışıyorlar. Bilinki devrimle fosil yakıtlı araba trenini kaçırdık ama inş elektrikli otomobil trenini kaçırmayacağız.  İsterseniz catlayın. En fazla önünüze bir balya saman veririz susarsınız. 😂😂🇹🇷,"@anadoluajansi Those whose grandfathers disdained the revolution car are now trying to block togg. It is known that we missed the fossil fuel car train with the revolution, but we will not miss the construction electric car train. Cat if you want. At the most, we put a bale of hay in front of you and you will be quiet. 😂😂🇹🇷",1
1.32875E+18,"@zekeriy81616593 Aslında olumlu etkilemesi lazım kârlarını arttırdı bu dönem #indes ve #tcell. Bu arada #tcell benim ana kağıdımdır ölünceye kadar saklarım muhtemelen,Togg'un da ortağı.Temettü emeklisi edicek beni inşallah.","@ zekeriy81616593 In fact, it should have a positive impact, it increased its profits this period #indes and #tcell. By the way, #tcell is my main paper, I will probably keep it until I die, Togg&#39;s partner. I hope the dividends will retire.",1
1.32841E+18,"🔴Yerli otomobil projesinde 47 milyon doları çöpe atıp şimdi 5 babayiğitle TOGG projesine başlayanlar, görevlerini unutmuş olacak ki yerli üretim için ek kurul kurmaya gayret ediyor.  🔴2018’de kurulan Türkiye Uzay Ajansı ne işe yarıyor? Uzayla ilgili hangi çalışmaları yaptı?  https://t.co/1j9KHJhlRd","🔴 Those who throw away 47 million dollars in the domestic automobile project and started the TOGG project with 5 babayiğit now, will have forgotten their duties and are trying to establish an additional board for domestic production. Turkey Space Agency Established in 🔴2018 What does? What work did he do on space? https://t.co/1j9KHJhlRd",0
1.32793E+18,"O torna tezgahını meslek liseli çalıştırır, o liftin tuşuna teknik liseli basar,  #TeknkMeslkEğtmeAtama @ziyaselcuk @RTErdogan @omerinan06 @TOGG2022  otomotive300kadro  https://t.co/GfJkMTN8p7","He runs the lathe by the vocational high school, the technician presses the button of the lift, # TeknkMeslkEğtmeAtama @ziyaselcuk @RTErdogan @ omerinan06 @ TOGG2022 otomotive300kadro https://t.co/GfJkMTN8p7",1
1.32793E+18,Biz ürettikçe yükseldik. Yükseldikçe sularımız iklimlerde çağladı. Üreten Türkiye Güçlü Türkiye #TeknkMeslkEğtmeAtama @ziyaselcuk @RTErdogan @omerinan06 @TOGG2022  otomotive300kadro  https://t.co/d5D7P5khNm,"As we produced, we rose. Our waters flowed in climates as we rose. Strong Productive Turkey Turkey # teknkmeslkeğtmeat but @ziyaselcuk @rterdog the omerinan06 @ @ TOGG2022 otomotive300kadro https://t.co/d5d7p5khnm",1
1.32731E+18,"@sivasmalatyaa @LandRover_TR Ne demeye çalışıyorsun anlamadım, diğer yorumum silinmiş o yüzden tekrar söyliyim; büyük beyinli dostum togg'un AKP destekleme ile ilgisi yok fakat oraya çekebilirsin çünkü togga yatırım yapan 5 şirket Erdoğan sayesinde birleşti. Nedir bu kutuplaşma be kardeşim azcık objektif ol.","@sivasmalatyaa @LandRover_TR I don&#39;t understand what you are trying to say, my other comment has been deleted so let me say it again; My big-brained friend Togg has nothing to do with supporting AKP, but you can pull it there because 5 companies that invested in togga merged thanks to Erdogan. What is this polarization, bro, be a little objective.",1
1.32715E+18,Teknik bölümlere Ücretli öğretmen arayışınızın iş ve kariyer sitelerine kadar ulaşması ne kadar acı verici… Binlerce teknik öğretmen atama beklerken #TeknikMeslekÖğrtUnutma @ziyaselcuk @RTErdogan @omerinan06 @TOGG2022  Motorlu Araçlar Teknolojisi Öğretmeni 300 kadro istiyor.  https://t.co/zWaNT8Thg7,How painful it is that your search for paid teachers in technical departments reaches job and career sites… While thousands of technical teachers are waiting for appointment # TeknikMeslekÖğrtUnutma @ziyaselcuk @RTErdogan @ omerinan06 @ TOGG2022 Motor Vehicles Technology Teacher demands 300 staff. https://t.co/zWaNT8Thg7,1
1.32682E+18,"@Szvs3 @mehmetibis07 @s0syalgercekler @medyaadami Bunlar yalan değil,adam 2023 diye tarih vermiş..kaldı ki yerli uçak hürkuş zaten gerçekleşti.. yerli oto TOGG'unda lansmanı yapıldı.  Şimdi şöyle ayağa kalkıp arkanı dön ve yürü,ense trasini görelim.","@ Szvs3 @ mehmetibis07 @ s0syalgercekler @medyaadami These are not lies, the man gave a date as 2023 .. that the local plane was already realized .. the domestic auto was launched in TOGG. Now stand up, turn around and walk, let&#39;s see the trace of the nape.",1
1.32665E+18,@htopkurulu @atakanarbeiter Togg böyle doğdu aynı hamleler tohum ilaç enerji sağlık ulaşım havacılık iletişim teknolojileri gibi alanlara da yansımalı kamu bilgi ve sermaye entegrasyonunu öncülük ederse Türkiye  Çin gibi kuresel bir aktor olmaması için bir nedeni yok hatta fazlası var,"If @htopkurul the @atakanarbeit Toggler so was born the same moves seed drugs energy health transport aviation communication technologies such areas as reflected public information and will lead the capital integrations do not have a reason to be a global actor like Turkey, China and even have more",1
1.32555E+18,Teknik öğretmen atama kontenjanlarının arttırılmasını talep ediyoruz.  TURKİYE SANAYİSİ BUYUYECEK BİZİMLE #TeknikMeslekÖğrtUnutma @ziyaselcuk @RTErdogan @omerinan06 @TOGG2022  Motorlu Araçlar Teknolojisi Öğretmeni 300 kadro istiyor.  https://t.co/gXIF9QIk9o,We demand that the quotas for technical teacher appointment be increased. TURKEY INDUSTRY GROWTH # teknikmesleköğrtunut to the US @ziyaselcuk @rterdog the omerinan06 @ @ TOGG2022 Motor Vehicles Technology Teacher wants 300 staff. https://t.co/gXIF9QIk9o,1
1.32552E+18,Teknik bölümlere Ücretli öğretmen arayışınızın iş ve kariyer sitelerine kadar ulaşması ne kadar acı verici… Binlerce teknik öğretmen atama beklerken #TeknikMeslekÖğrtUnutma @ziyaselcuk @RTErdogan @omerinan06 @TOGG2022  Motorlu Araçlar Teknolojisi Öğretmeni 300 kadro istiyor.,How painful it is that your search for paid teachers in technical departments reaches job and career sites… While thousands of technical teachers are waiting for appointment # TeknikMeslekÖğrtUnutma @ziyaselcuk @RTErdogan @ omerinan06 @ TOGG2022 Motor Vehicles Technology Teacher demands 300 staff.,1
1.32552E+18,@CGelisimciGozde Süper hocam devam... 👏👏👏👏😄  Ekonomi için tek çare teknik öğretmen. Güçlü Türkiye için teknik öğretmen ataması şart #TeknikMeslekÖğrtUnutma @ziyaselcuk @RTErdogan @omerinan06 @TOGG2022  Motorlu Araçlar Teknolojisi Öğretmeni 300 kadro istiyor.  https://t.co/Jy2M8rbgC1,@CGelisimciGozde Super teacher continue ... 👏👏👏👏😄 The only solution for economics is a technical teacher. Strong technical requirements for teacher assignment Turkey # teknikmesleköğrtunut on the @ziyaselcuk @rterdog omerinan06 @ @ TOGG2022 Motor Vehicles Technology Teacher wants 300 staff. https://t.co/Jy2M8rbgC1,1
1.3255E+18,@merve_akgeyik @ziyaselcuk Bizler ekonomi canlansın derken yok sayılıyoruz. Amacımız sadece kontenjan değil ülke ekonomisine katkı sağlayacak bireyler yetiştirmek. #TeknikMeslekÖğrtUnutma @ziyaselcuk @RTErdogan @omerinan06 @TOGG2022  Motorlu Araçlar Teknolojisi Öğretmeni 300 kadro istiyor.,@merve_akgeyik @ziyaselcuk We are ignored when we say the economy will revive. Our aim is to raise individuals who will contribute not only to the quota but also to the national economy. # TeknikMeslekÖğrtUnutma @ziyaselcuk @RTErdogan @ omerinan06 @ TOGG2022 Motor Vehicles Technology Teacher wants 300 staff.,1
1.32505E+18,"Amerika şimdi neden Apple'ın haklarını korumasın? Neden şirketleri için savaşıp ""şirketokrasiyi"" ayakta tutmaya çalışmasın? Sizin de böyle firmalara ihtiyacınız var. Bu yüzden TOGG gibi firmalar önemli. Eğer Çin gibi 1.5 milyarlık bir iç pazarınız yoksa, marka kurmak herşeydir.","Why shouldn&#39;t America protect Apple&#39;s rights now? Why not fight for their companies and try to keep the &quot;corporatocracy&quot; alive? You also need such companies. That&#39;s why companies like TOGG are important. If you don&#39;t have a 1.5 billion domestic market like China, brand building is everything.",1
1.32467E+18,"@oktayarslan @Dodge Oktay bey, sizin bu arabayı çağıran park ettiren sistemi @TOGG2022 Arabamız için düşündüler mi, veya sizinle irtibata geçtiler mi veya, varlığınızdan haberleri var mı?🌹","@oktayarslan @Dodge Oktay, have they thought about the parking system that calls this car @ TOGG2022, or have they contacted you, or are they aware of your existence?",1
1.32464E+18,"Türkiye'nin Otomobili Girişim Grubu ile paylaşılacak meteorolojik veriler sayesinde Türkiye'nin Otomobili'ni kullanacak sürücüye anlık gözlemler, tahmin, erken uyarılar ve rota önerileri sunulacak.#togg #SONDAKIKA #haber #Gunaydin #gündem  https://t.co/xljw1uWmuf","Turkey&#39;s Automobile Enterprise Group will be shared with meteorological data through observations instant the driver to use the car in Turkey, forecasting, early warning and route suggestions will be presented. # # TOGGer #SONDAKIK to #hab the morning #G agenda https://t.co/xljw1uwmuf",1
1.3244E+18,#TOGG'un tasarımından sonra Pininfarina şimdi Türkiye'nin en büyük ve en çok ziyaret alan global otomotiv mecrası  https://t.co/w7BKnyssMd'un logosunu yeniledi. Çizgisinde bir çok detayı barındıran yeni logomuz için #pininfarina ya çok teşekkür ediyoruz.   https://t.co/ZKNh5scHqc  https://t.co/mAyqn17uE9,# After tOGGer Pininfarina&#39;s design is now Turkey&#39;s largest and most visited global automotive media field https://t.co/w7bknyssmd has renewed its logo. We would like to thank #pininfarina for our new logo with many details on its line. https://t.co/ZKNh5scHqc https://t.co/mAyqn17uE9,1
1.32406E+18,#ABDninSecimi TOGG yerli aracımızın yapıldığı bursa gemlikte şantiyeden alınan kumun topragın döküldüğü alana giderken rampada bütün kamyonlar kayıyor sol tarafı uçurum her gün 1 kamyon kayıyor canımız tehlikede. Lütfen bi çözüm bulun. Kimsenınumrunda değill,"On the way to the area where the sand taken from the construction site is poured into the soil, all trucks slide on the ramp, on the left side of the cliff, our lives are in danger. Please find a solution. Nobody knows",0
1.32399E+18,"@TOGG2022 CEO @mguercankarakas “Biz dijitalleşmenin ortasında doğduk. Bizim otomobilimiz satıldıktan sonra yaşam alanı olarak devam edeceği için, kullanıcıya da para kazandırmaya devam edecek.” @Nesnelerin_INT .”#DijitalDönüşümZirvesi","@ TOGG2022 CEO @mguercankarakas “We were born in the middle of digitalization. Since our car will continue as a living space after being sold, it will continue to earn money for the user. &quot; @Objects_INT. ”# Digital Transformation Summit",1
1.32394E+18,@ambarad_ @pagrup hocam ucuk kacik arabaya gerek yok linea gibi bisey uretsek yine satilir. Bunu yapacak bilgi birikim illaki var. ama girisim neden yok bilmiyorum. TOGG girisimi cok mantikli gelmiyor satis fiyati 200 binlerde olacak..,"@ambarad_ @pagrup teacher, there is no need for a small car, if we produce something like linea, it is sold again. There is always the knowledge to do this. but I do not know why I am logged. TOGG initiative does not sound very logical. The sales price will be around 200 thousand.",0
1.32212E+18,"@kostak35 @AdamAntibiyotik @CumhurFrankfurt @Selcuk @merdanyanardag Bu arada biz hicbir zaman para babalarinin yaninda degiliz,  sizin gibi yalakalik yapmayiz onlara.Koc’un da yapabilecegi ama yapmadigi seyler var; onlar da hatali.Ama bayraktarin sagdan soldan topladigi parcalarla yaptigi drone beni etkilemiyor. Togg’a da mili dersin sen simdi.","@ kostak35 @AdamAntibik @CumhurFrankfurt @Selcuk @merdanyanardag By the way, we are never with the money fathers, we do not cringe them like you. There are things that Koc can do but does not do; They are also wrong. But the drone that Bayraktar built with the pieces collected from right to left does not affect me. You tell Togg the mile now.",0
1.32156E+18,"Verdiği sözü tutmamak için her türlü pisliği iftirayı taşıyacak bir kitle bunlar. TOGG için situmülasyon diyecek kadar düşen karaktersizlerden, verdiği sözü yerine getirmeyi bekleyemeyiz.",They are a mass that will carry all kinds of filthy slander in order not to keep their promise. We cannot expect to fulfill the promise made by the inferiors who have dropped enough to call situmulation for TOGG.,1
1.32147E+18,📌 Ekranların tek teknolojik değişim programı 5.0'da bu hafta TOGG CEO'su @mguercankarakas'ı ağırlıyoruz.  @NalbantErdal ile 5.0 Cumartesi 20.00'da #TVNET'te.  https://t.co/QtycrXHGcJ,"📌 We are hosting TOGG CEO @ mguercankarakas this week at 5.0, the only technological change program of screens. With @NalbantErdal, 5.0 on Saturday at 20.00 on # TVNET https://t.co/QtycrXHGcJ",1
1.32109E+18,"@___spartacus_ @yilmazkacarr Jantsa yurtdışınada mal ihraç eden bir firma.Olaya sadece togg üzerinden bakmamak gerek, uzun vade yatırım için çok iyi kağıt al unut bence ytd.","@___spartacus_ @yilmazkacarr Jantsa is a company that exports goods abroad. You should not look at it only through togg, buy very good paper for long term investment, forget it ytd.",1
1.32102E+18,Yerli otomobil TOGG’un bataryası için Çinli Farasis’in seçilmesiyle birlikte son durum şöyle: Elektrikli motor: Alman Bosch Batarya: Çinli Farasis Araç entegrasyonu (aktarma organları) : Alman EDAG Şasi sistemleri: İngiliz Mira Tasarım: İtalyan Pininfarina @asikmelih,"With the selection of Chinese Farasis for the battery of the domestic car TOGG, the latest situation is as follows: Electric motor: German Bosch Battery: Chinese Farasis Vehicle integration (drivetrain): German EDAG Chassis systems: British Mira Design: Italian Pininfarina @asikmelih",0
1.32078E+18,"Ülke %90 0ranında dışa bağımlı..kimi, neyi boykot ediyoruz yahu? Hadi, bir almanyayı,italyayı boykot edin de, togg elinizde bir patlasın.. altay tankının patladığı gibi..almanlar motor vermeyince üretimi durdu..😎","The country is 90% dependent on foreign ... who, what are we boycotting? Come on, boycott a Germany, Italy and let the togg explode in your hand .. like the Altay tank exploded .. When the Germans did not supply the engine, production stopped.",0
1.31953E+18,"Electric cars will cost the same to make as conventional cars, with internal combustion engines, by 2024 Link in the comments   #electricvehicles #ev #evcharging #cars #vans #pluginpower #tesla #volkswagen #Automotive #mercedes #jaguar #hyundai #kia #polestar #TOGG #fullycharged  https://t.co/gObIcxjrtm","Electric cars will cost the same to make as conventional cars, with internal combustion engines, by 2024 Link in the comments   #electricvehicles #ev #evcharging #cars #vans #pluginpower #tesla #volkswagen #Automotive #mercedes #jaguar #hyundai #kia #polestar #TOGG #fullycharged  https://t.co/gObIcxjrtm",1
1.31922E+18,1 Ocak 2021  itibariyle yeni maaşlar;  Cumhurbaşkanı            : 88.000 ₺ Emekli Cumhurbaşkanı : 35.200 ₺ Emekli Başbakanlar       : 26.400 ₺ Emekli Milletvekilleri     : 15.210 ₺ Mevcut Asgari ücret      :   2.324 ₺ Askıda TOGG var binecen mi?,"New salaries as of January 1, 2021; President: 88.000 ₺ Retired President: 35.200 ₺ Retired Prime Ministers: 26.400 ₺ Retired Members of Parliament: 15.210 ₺ Current Minimum Wage: 2.324 ₺ Is there TOGG suspended?",0
1.3192E+18,"Bundan aylar önce yerli araç tanıtılırken rüzgarı arkasına almak isteyen muhalefet, arka arkaya yerli araca destek mesajları atıyordu.  Fabrika yükselmeye başlayınca asıl yüzleri ortaya çıkıyor.  Devrim arabalarını seyredenler hatırlar  @TOGG2022  https://t.co/BDV4npOnOp","Months ago, while the domestic vehicle was introduced, the opposition, who wanted to get the wind behind it, was sending support messages to the local vehicle one after another. Their real faces emerge as the factory starts to rise. Those who watch the revolution cars will remember @ TOGG2022 https://t.co/BDV4npOnOp",1
1.31902E+18,"#TOGG 2022’de en az %51 yerlilikle yollara çıkacak.   2025’ten sonraki yerlilik oranı hedefi %68!  Bugünden atılan adımlarla hedeflenen; sürdürülebilir tedarik zinciri kurmak ve yerli katma değeri artırmak.   Bu adımlar, otomotiv sektörümüzün topyekün dönüşümünün de habercisi.",#TOGG will hit the road in 2022 with at least 51% local. The target for localization rate after 2025 is 68%! Aimed with steps taken today; to establish a sustainable supply chain and to increase domestic added value. These steps are also the harbinger of the total transformation of our automotive industry.,1
1.31901E+18,"Süzme bir hain olmasa, diyeceğimki bu David Kırım yahudilerinden ama onlara da haksızlık etmek istemiyorum !!! #TOGG","If it wasn&#39;t a traitor, I will say that David is from the Crimean Jews, but I don&#39;t want to be unfair to them either !!! #TOGG",1
1.319E+18,Dün Devrim otomobiline karşı çıkan zihniyet ile bugün TOGG'a karşı çıkan zihniyet aynıdır  Bu zihniyet mandacıdır  Hiçbir zaman da bu ülkenin bir evlâdı olmamışlardır,The mentality that opposed the Devrim car yesterday is the same as that against TOGG today This mentality is a mandate They have never been a son of this country.,1
1.31884E+18,"TOGG'dan yerli otomobilin fabrikasının inşaatıyla ilgili paylaşım: Çalışmalar hızla devam ediyor  Yerli otomobilinin üretileceği fabrika inşaatında çalışmalar sürüyor. TOGG'nun sosyal medya hesabından yapılan açıklamada, çalı...  Tamamı:  https://t.co/H8JAqrCOJ1 #Haberler  https://t.co/8Gr1xytPDo","Sharing from TOGG about the construction of the factory of the local car: Work continues rapidly. Work continues on the construction of the factory where the local car will be produced. In the statement made by TOGG&#39;s social media account, ... All: https://t.co/H8JAqrCOJ1 #Haberler https://t.co/8Gr1xytPDo",1
1.31882E+18,@StkBt @gurseltekin34 Veya Kore Malı olan Hyundai i20'nin %60 yerli olduğunu )  Birşey farketmiyor. Onlar bilmedikleri konular hakkında atıp tutar. Bir MV İHA/SİHA karşıtı Diğer MV TOGG karşıtı İttifak ortağı HDP S400 satılsın der  Böyle bir zihniyet onlar,"@StkBt @ gurseltekin34 Or the Hyundai i20, which is made in Korea, is 60% domestic) It doesn&#39;t matter. They jerk off about things they don&#39;t know. One MV UAV / anti-UAV Other MV anti-TOGG Alliance partner HDP S400 should be sold They are such a mentality",1
1.31882E+18,Yalan ve Sahtekarlık Sahtecilik Kanları Dahil İliklerine Kadar İşlemiş... TOGG da Tıpkı DAMADIN SİHA ları gibi DIŞ ÜRETİM OLAN Türkiyede Montaj Edilen ama ADI #YERLİ ve #MİLLİ OLAN #SİHA lar gibi #OTOMOBİLLERİ OLACAK DEMEK Kİ !,"Lies and Fraud Fraud has been committed until the blood Include Marrow ... TOGG also like GROOM the SIH lara as OUTSIDE PRODUCTION WHICH Derived Assembly in Turkey, but NAME # LOCAL and # NATIONAL IS # as SIH l will BE # CAR MEANS THAT!",0
1.31866E+18,@aselsan sayın yönetim kurulu aspilsan ve Aselsan birleşse yerli elektrikli akü üretip hem yerli otomobilimiz TOGG için hemde global pazara ve tüm dünyada ses getiren büyük bir proje oluşturulsa ne güzel olurdu nasılsa iki taraf ta ordu yardımlaşma ve Cumhurbaşkanlığına bağlı 🧐,"It would be nice if @aselsan dear board of directors aspilsan and Aselsan came together to produce a domestic electric battery and create a big project for our domestic car TOGG, as well as the global market and all over the world.",1
1.31864E+18,@tolgaertur 1) Tesla pil hücreleri Tesla’nın Nevada’da bulunan fabrikasında üretiliyor.   2) Teslanın hiçbir zaman %100 yerli ve milli iddiası olmadı.   3) TOGG’un tek bir yerli unsuru nedir şu ana kadar?,@tolgaertur 1) Tesla battery cells are manufactured in Tesla&#39;s factory in Nevada. 2) Tesla never had a 100% domestic and national claim. 3) What is a single indigenous element of TOGG so far?,0
1.31861E+18,"Siz kabul edin veya etmeyin. #TOGG yerli bir markadır. 🇹🇷  Fikri ve sinai hakları Türkiye'ye aittir.  Alman Markası Mercedes’in çalıştığı firmaları incelemeni tavsiye ederim. Çinli CATL, Farasis  Koreli LG, Samsung  İsveç'li Northvolt","You either accept it or not. #TOGG is a local brand. 🇹🇷 intellectual and industrial property rights belonging to Turkey. I recommend you to examine the companies where the German Brand Mercedes works. Chinese CATL, Farasis Korean LG, Samsung Swedish Northvolt",1
1.31859E+18,Kaportasıymış camı çerçevesi lastiği falan bunlar hikaye. Motor bile hikaye. Vantilatördeki motorun yapı olarak aynısı. #TOGG un yerli ve milli olması için 2 önemli nokta var. Biri pil diğeri yazılım. Pili Çin’den gelen araba için artık yerli ve milli diyemeyiz.,"It was a hood, glass frame rubber or something, these are the stories. Even the engine is the story. Same as the engine in the fan. There are 2 important points for #TOGG to be local and national. One is battery and the other is software. We can no longer say domestic and national for the car whose battery comes from China.",0
1.31858E+18,TOGG'un bataryası için Çinli Farasis'i seçmesiyle birlikte son durum şöyle;   – Elektrikli motor: Alman Bosch – Batarya: Çinli Farasis – Araç entegrasyonu (aktarma organları) : Alman EDAG – Şasi sistemleri: İngiliz Mira – Tasarım: İtalyan Pininfarina  AMA TOOG YERLI VE MILLI..❗,"With TOGG&#39;s choice of Chinese Farasis for its battery, the latest situation is as follows; - Electric motor: German Bosch - Battery: Chinese Farasis - Vehicle integration (drivetrain): German EDAG - Chassis systems: British Mira - Design: Italian Pininfarina AMA TOOG LOCAL AND MILLI..❗",0
1.31856E+18,@MahmdutEkinci Araçların artık çoğu öyle ama. Mercedes’in bile en az 10 parçası Türkiye’de üretiliyor. Önemli olan marka kimin.   Artı devlette çok daha güzel ve iyi satışı olan marka varken niye togg ile uğraşıyorlar anlamadım.,"@Mahmdut Most of the Second Tools are now like that. Mercedes even at least 10 parts produced in Turkey. Who is the brand that matters? Plus, when there is a much better and better selling brand in the state, I don&#39;t understand why they are dealing with togg.",0
1.31855E+18,TOGG'un yerli otomobilin bataryası için Çinli Farasis'i seçmesiyle birlikte son durum şöyle;  – Elektrikli motor: Alman Bosch – Batarya: Çinli Farasis – Araç entegrasyonu (aktarma organları) : Alman EDAG – Şasi sistemleri: İngiliz Mira – Tasarım: İtalyan Pininfarina,"With TOGG choosing the Chinese Farasis for the domestic car&#39;s battery, the latest situation is as follows; - Electric motor: German Bosch - Battery: Chinese Farasis - Vehicle integration (drivetrain): German EDAG - Chassis systems: British Mira - Design: Italian Pininfarina",0
1.31852E+18,Yerli ve Milli otomobilimiz TOGG'  son durum: – Tasarım: İtalyan Pininfarina – Elektrikli motor: Alman Bosch – Batarya: Çinli Farasis – Araç entegrasyonu (aktarma organları) : Alman EDAG – Şasi sistemleri: İngiliz Mira --Eklenecek tüm vergiler:Türk(Yerli),Domestic and National car TOGG &#39;latest situation: - Design: Italian Pininfarina - Electric motor: German Bosch - Battery: Chinese Farasis - Vehicle integration (drivetrain): German EDAG - Chassis systems: British Mira - All taxes to be added: Turkish (Domestic ),0
1.31852E+18,Burada TOGG otomobil markasıdır. Piyasaya otomobil arz eder. Motor vb alt sistemleri ya da yedek parçaları üretecek firma değildir. Misyonu bu değil. Dolayısıyla bunları üretmek zorunda değildir. Otomobil markası ile taşeron firmanın farkını bilmek çok önemli.,"Here is TOGG car brand. It supplies cars to the market. It is not a company that will produce engine, etc. subsystems or spare parts. This is not the mission. So it doesn&#39;t have to produce them. It is very important to know the difference between the automobile brand and the subcontractor.",1
1.31847E+18,"TOGG, yerli otomobilin bataryası dünyanın büyüklerinden Çinli Farasis ile anlaştı. TOGG ile Farasis, batarya modülü ve paketini Türkiye’de üretecek. Bataryanın en büyük maliyet kalemi olan hücrenin ülkemizde üretilmesi için de çalışmalar yapılacak.  https://t.co/niOGH2DoVE  https://t.co/cdpCimTK0F","TOGG, the battery of the domestic car, agreed with Chinese Farasis, one of the world&#39;s largest. Farasis with TOGG will produce battery modules and packs in Turkey. Studies will also be carried out to produce the cell, which is the biggest cost item of the battery, in our country. https://t.co/niOGH2DoVE https://t.co/cdpCimTK0F",1
1.31847E+18,"Bataryalar Çin den, motor Almanya dan, hani yerli olacaktı. Kaporta, döşeme ve elektrik aksamlarını sanayide her dükkan yapar.#TOGG  #YerliveMilliSanayi","The batteries would be from China, the engine from Germany, the local one. Every shop in the industry makes bodywork, flooring and electrical parts. # TOGG #YerliveMilliSanayi",0
1.31846E+18,"Yerli Otomobil TOGG'dan bahsederken Avrupa basını ""Türkiye Bağımsız Sanayi Politikası İzliyor"" demiş... acaba bizim muhalefetimiz ve avaneleri,  rakı şişesi kafalılar bu haberi okuyabildileler ve anlayabildilermi sizce...","Domestic Car European press referring to tOGGer &quot;Independent Turkey Industrial Policy Follows&quot; said ... we wonder if our opposition and his cohorts, the bottle of raki head on this news and they okuyabildil anlayabildilerm you think ...",1
1.31846E+18,"Yerli otomobil TOGG'un pilleri de Türkiye'de üretilecek  ▪️TOGG: ""Dünyanın önde gelen Li-Ion batarya üreticilerinden #Farasis ile yaptığımız anlaşmaya göre batarya modülü ve paketini Türkiye’de üreteceğiz.""  🔗 https://t.co/pdVBk1sosU  https://t.co/LFoG5cZcuO",TOGGer domestic automobile batteries will be manufactured in Turkey ▪️TOGG: &quot;According to our agreements with #Farasis of the world&#39;s leading battery manufacturer Li-Ion battery modules and packs will be produced in Turkey.&quot; 🔗 https://t.co/pdVBk1sosU https://t.co/LFoG5cZcuO,1
1.3181E+18,"Almanya’dan “Türkiye’nin Otomobili’”ne övgü:  TOGG’un “Tesla”sı  Alman basınının en etkili günlük ekonomi gazetesi Handelsblatt’ta yer alan haberde, TOGG’un, elektrikli otomobil ekosistemi oluşturarak ""kendi Tesla’sı""nı ürettiğine vurgu yapıldı.  https://t.co/QldsgbDTRb","From Germany &quot;Turkey&#39;s Car &#39;&quot; What praise: tOGGer the &quot;Tesla&quot; s Handelsblatt most influential economic daily in the German press in the news, tOGGer of creating electric car ecosystem &quot;own Tesla&quot; which he produced emphasis was placed. https://t.co/QldsgbDTRb",1
1.31803E+18,"En az 2 yıl sonra ilk aracın üretilmesi beklenen TOGG için Haber7 demiş ki; - Fiyatı rekabetçi olursa Alman otomobil pazarı için de cazip olacak. Audi, Mercedes, BMW, VW gibi yerli otomobili olan Almanya demiş bunu.  Sabahın köründe sesli güldüm.","Haber7 said for TOGG, which is expected to produce the first vehicle after at least 2 years; - If the price is competitive, it will also be attractive for the German car market. Germany, which has domestic cars such as Audi, Mercedes, BMW and VW, said this. I laughed out loud in the early morning.",0
